Index	item_id	regexp	expt	list_id	stim_idx	s1_code	noun_code	noun_pos	article	adjective	noun	eeg_stim	item_id_pfx	expt_id	stim	orth_article_initial_cloze	orth_NA_noun_initial_cloze	orth_NA_noun_anywhere_cloze	lemma_NA_noun_initial_cloze	lemma_NA_noun_anywhere_cloze	orth_ART_noun_initial_cloze	orth_ART_noun_anywhere_cloze	lemma_ART_noun_initial_cloze	lemma_ART_noun_anywhere_cloze	lemma_context_anywhere_info	lemma_context_initial_info	lemma_modal_anywhere	lemma_modal_anywhere_cloze	lemma_modal_initial	lemma_modal_initial_character_classes	lemma_modal_initial_cloze	lemma_n_NAs	lemma_n_responses	lemma_n_strings	orth_context_anywhere_info	orth_context_initial_info	orth_modal_anywhere	orth_modal_anywhere_cloze	orth_modal_initial	orth_modal_initial_character_classes	orth_modal_initial_cloze	orth_n_NAs	orth_n_responses	orth_n_strings	topic_n_NA	topic_n_consonants	topic_n_vowels
i106_2_a__NA_farmer	i106_2_a__NA_farmer	(#\d{1,3}) 2 11066	eeg_2	eeg_2_a	106	31060	11066	7	a	NA	farmer	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming a farmer when he grew up.	i106_2_a_	norm_4	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming a	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.377	0.429	[director]	0.676	[director]	[consonant]	0.677	0.000	31.000	34.000	0.377	0.429	[director]	0.676	[director]	[consonant]	0.677	0.000	31.000	34.000	1.000	31.000	0.000
i106_2_an_acclaimed_director	i106_2_an_acclaimed_director	(#\d{1,3}) 1 \d{1,3} 2 11067	eeg_2	eeg_2_b	106	31060	11067	8	an	acclaimed	director	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming an acclaimed director when he grew up.	i106_2_an	norm_4	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming an	0.000	0.000	0.806	0.000	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i106_2_a__NA_director	i106_2_a__NA_director	(#\d{1,3}) 2 11062	eeg_2	eeg_2_c	106	31060	11062	7	a	NA	director	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming a director when he grew up.	i106_2_a_	norm_4	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming a	1.000	0.000	0.806	0.000	0.806	0.677	0.742	0.677	0.742	0.377	0.429	[director]	0.676	[director]	[consonant]	0.677	0.000	31.000	34.000	0.377	0.429	[director]	0.676	[director]	[consonant]	0.677	0.000	31.000	34.000	1.000	31.000	0.000
i106_2_an_NA_actor	i106_2_an_NA_actor	(#\d{1,3}) 2 11063	eeg_2	eeg_2_d	106	31060	11063	7	an	NA	actor	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming an actor when he grew up.	i106_2_an	norm_4	From a young age Steven had an interest in filmmaking. He had always dreamed of becoming an	0.000	0.000	0.000	0.000	0.000	0.226	0.226	0.226	0.226	0.109	0.089	[director]	0.271	[actor]	[vowel]	0.226	1.000	31.000	59.000	0.109	0.089	[director]	0.271	[actor]	[vowel]	0.226	1.000	31.000	59.000	1.000	31.000	0.000
i107_2_an_NA_actor	i107_2_an_NA_actor	(#\d{1,3}) 2 11075	eeg_2	eeg_2_a	107	31070	11075	7	an	NA	actor	In previous years Jan had calculated her taxes herself. This year she decided to hire an actor for $500.	i107_2_an	norm_4	In previous years Jan had calculated her taxes herself. This year she decided to hire an	0.516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.650	[accountant]	0.794	[accountant]	[vowel]	0.871	0.000	31.000	34.000	0.563	0.650	[accountant]	0.794	[accountant]	[vowel]	0.871	0.000	31.000	34.000	1.000	15.000	16.000
i107_2_a__certified_accountant	i107_2_a__certified_accountant	(#\d{1,3}) 1 \d{1,3} 2 11078	eeg_2	eeg_2_b	107	31070	11078	8	a	certified	accountant	In previous years Jan had calculated her taxes herself. This year she decided to hire a certified accountant for $500.	i107_2_a_	norm_4	In previous years Jan had calculated her taxes herself. This year she decided to hire a	0.290	0.000	0.548	0.000	0.548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i107_2_an_NA_accountant	i107_2_an_NA_accountant	(#\d{1,3}) 2 11071	eeg_2	eeg_2_c	107	31070	11071	7	an	NA	accountant	In previous years Jan had calculated her taxes herself. This year she decided to hire an accountant for $500.	i107_2_an	norm_4	In previous years Jan had calculated her taxes herself. This year she decided to hire an	0.516	0.000	0.548	0.000	0.548	0.871	0.871	0.871	0.871	0.563	0.650	[accountant]	0.794	[accountant]	[vowel]	0.871	0.000	31.000	34.000	0.563	0.650	[accountant]	0.794	[accountant]	[vowel]	0.871	0.000	31.000	34.000	1.000	15.000	16.000
i107_2_a__NA_farmer	i107_2_a__NA_farmer	(#\d{1,3}) 2 11074	eeg_2	eeg_2_d	107	31070	11074	7	a	NA	farmer	In previous years Jan had calculated her taxes herself. This year she decided to hire a farmer for $500.	i107_2_a_	norm_4	In previous years Jan had calculated her taxes herself. This year she decided to hire a	0.290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.108	0.108	[accountant]	0.208	[professional]	[consonant]	0.258	1.000	31.000	72.000	0.108	0.108	[accountant]	0.194	[professional]	[consonant]	0.258	1.000	31.000	72.000	1.000	15.000	16.000
i108_2_a__NA_director	i108_2_a__NA_director	(#\d{1,3}) 2 11086	eeg_2	eeg_2_a	108	31080	11086	10	a	NA	director	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become a director instead of a businessman.	i108_2_a_	norm_4	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become a	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.748	0.794	[farmer]	0.938	[farmer]	[consonant]	0.968	0.000	31.000	32.000	0.748	0.794	[farmer]	0.938	[farmer]	[consonant]	0.968	0.000	31.000	32.000	1.000	31.000	0.000
i108_2_an_organic_farmer	i108_2_an_organic_farmer	(#\d{1,3}) 1 \d{1,3} 2 11087	eeg_2	eeg_2_b	108	31080	11087	11	an	organic	farmer	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become an organic farmer instead of a businessman.	i108_2_an	norm_4	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become an	0.000	0.000	0.871	0.000	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i108_2_a__NA_farmer	i108_2_a__NA_farmer	(#\d{1,3}) 2 11082	eeg_2	eeg_2_c	108	31080	11082	10	a	NA	farmer	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become a farmer instead of a businessman.	i108_2_a_	norm_4	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become a	1.000	0.000	0.871	0.000	0.871	0.968	0.968	0.968	0.968	0.748	0.794	[farmer]	0.938	[farmer]	[consonant]	0.968	0.000	31.000	32.000	0.748	0.794	[farmer]	0.938	[farmer]	[consonant]	0.968	0.000	31.000	32.000	1.000	31.000	0.000
i108_2_an_NA_accountant	i108_2_an_NA_accountant	(#\d{1,3}) 2 11083	eeg_2	eeg_2_d	108	31080	11083	10	an	NA	accountant	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become an accountant instead of a businessman.	i108_2_an	norm_4	Peter woke at dawn, drove the tractor all day, and in the evening fed the livestock. He sometimes wondered why he had decided to become an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.141	0.045	[farmer]	0.290	[agricultural]	[vowel]	0.161	1.000	31.000	62.000	0.141	0.045	[farmer]	0.290	[agricultural]	[vowel]	0.161	1.000	31.000	62.000	1.000	31.000	0.000
i109_2_a__NA_crowd	i109_2_a__NA_crowd	(#\d{1,3}) 2 11094	eeg_2	eeg_2_a	109	31090	11094	13	a	NA	crowd	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of a crowd at the concert.	i109_2_a_	norm_4	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of a	0.161	0.000	0.161	0.000	0.161	0.323	0.419	0.323	0.419	0.205	0.192	[audience]	0.296	[crowd]	[consonant]	0.323	1.000	31.000	54.000	0.205	0.192	[audience]	0.296	[crowd]	[consonant]	0.323	1.000	31.000	54.000	1.000	10.000	21.000
i109_2_an_NA_ulcer	i109_2_an_NA_ulcer	(#\d{1,3}) 2 11095	eeg_2	eeg_2_b	109	31090	11095	13	an	NA	ulcer	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of an ulcer at the concert.	i109_2_an	norm_4	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of an	0.677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.643	0.742	[audience]	0.879	[audience]	[vowel]	0.935	0.000	31.000	33.000	0.643	0.742	[audience]	0.879	[audience]	[vowel]	0.935	0.000	31.000	33.000	1.000	10.000	21.000
i109_2_a__live_audience	i109_2_a__live_audience	(#\d{1,3}) 1 \d{1,3} 2 11098	eeg_2	eeg_2_c	109	31090	11098	14	a	live	audience	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of a live audience at the concert.	i109_2_a_	norm_4	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of a	0.161	0.000	0.677	0.000	0.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i109_2_an_NA_audience	i109_2_an_NA_audience	(#\d{1,3}) 2 11091	eeg_2	eeg_2_d	109	31090	11091	13	an	NA	audience	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of an audience at the concert.	i109_2_an	norm_4	Dana enjoyed singing in private. But she was petrified at the thought of performing in front of an	0.677	0.000	0.677	0.000	0.677	0.935	0.935	0.935	0.935	0.643	0.742	[audience]	0.879	[audience]	[vowel]	0.935	0.000	31.000	33.000	0.643	0.742	[audience]	0.879	[audience]	[vowel]	0.935	0.000	31.000	33.000	1.000	10.000	21.000
i110_2_an_NA_audience	i110_2_an_NA_audience	(#\d{1,3}) 2 11103	eeg_2	eeg_2_a	110	31100	11103	10	an	NA	audience	Carrie's father always made the same joke. He said that two is company but three is an audience for him.	i110_2_an	norm_4	Carrie's father always made the same joke. He said that two is company but three is an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.079	0.029	[crowd]	0.215	[enormous, uncomfortable]	[vowel, vowel]	0.094	0.000	32.000	65.000	0.079	0.029	[crowd]	0.215	[enormous, uncomfortable]	[vowel, vowel]	0.094	0.000	32.000	65.000	1.000	31.000	0.000
i110_2_a__NA_party	i110_2_a__NA_party	(#\d{1,3}) 2 11106	eeg_2	eeg_2_b	110	31100	11106	10	a	NA	party	Carrie's father always made the same joke. He said that two is company but three is a party for him.	i110_2_a_	norm_4	Carrie's father always made the same joke. He said that two is company but three is a	0.871	0.000	0.000	0.000	0.000	0.032	0.032	0.032	0.032	0.650	0.650	[crowd]	0.871	[crowd]	[consonant]	0.871	0.000	31.000	31.000	0.650	0.650	[crowd]	0.871	[crowd]	[consonant]	0.871	0.000	31.000	31.000	1.000	31.000	0.000
i110_2_an_annoying_crowd	i110_2_an_annoying_crowd	(#\d{1,3}) 1 \d{1,3} 2 11107	eeg_2	eeg_2_c	110	31100	11107	11	an	annoying	crowd	Carrie's father always made the same joke. He said that two is company but three is an annoying crowd for him.	i110_2_an	norm_4	Carrie's father always made the same joke. He said that two is company but three is an	0.000	0.000	0.806	0.000	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i110_2_a__NA_crowd	i110_2_a__NA_crowd	(#\d{1,3}) 2 11102	eeg_2	eeg_2_d	110	31100	11102	10	a	NA	crowd	Carrie's father always made the same joke. He said that two is company but three is a crowd for him.	i110_2_a_	norm_4	Carrie's father always made the same joke. He said that two is company but three is a	0.871	0.000	0.806	0.000	0.806	0.871	0.871	0.871	0.871	0.650	0.650	[crowd]	0.871	[crowd]	[consonant]	0.871	0.000	31.000	31.000	0.650	0.650	[crowd]	0.871	[crowd]	[consonant]	0.871	0.000	31.000	31.000	1.000	31.000	0.000
i111_2_a__NA_party	i111_2_a__NA_party	(#\d{1,3}) 2 11114	eeg_2	eeg_2_a	111	31110	11114	9	a	NA	party	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed a party over time.	i111_2_a_	norm_4	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed a	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.188	0.030	[ulcer]	0.423	[painful, stomach]	[consonant, consonant]	0.097	1.000	31.000	52.000	0.188	0.030	[ulcer]	0.423	[painful, stomach]	[consonant, consonant]	0.097	1.000	31.000	52.000	1.000	2.000	29.000
i111_2_an_NA_audience	i111_2_an_NA_audience	(#\d{1,3}) 2 11115	eeg_2	eeg_2_b	111	31110	11115	9	an	NA	audience	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed an audience over time.	i111_2_an	norm_4	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed an	0.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.609	[ulcer]	0.743	[ulcer]	[vowel]	0.839	0.000	31.000	35.000	0.507	0.609	[ulcer]	0.743	[ulcer]	[vowel]	0.839	0.000	31.000	35.000	1.000	2.000	29.000
i111_2_a__bleeding_ulcer	i111_2_a__bleeding_ulcer	(#\d{1,3}) 1 \d{1,3} 2 11118	eeg_2	eeg_2_c	111	31110	11118	10	a	bleeding	ulcer	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed a bleeding ulcer over time.	i111_2_a_	norm_4	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed a	0.032	0.000	0.806	0.032	0.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i111_2_an_NA_ulcer	i111_2_an_NA_ulcer	(#\d{1,3}) 2 11111	eeg_2	eeg_2_d	111	31110	11111	9	an	NA	ulcer	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed an ulcer over time.	i111_2_an	norm_4	When Amanda started having stomach pains she went to see the doctor. Because of her constant worrying she had developed an	0.871	0.000	0.806	0.032	0.839	0.839	0.839	0.839	0.839	0.507	0.609	[ulcer]	0.743	[ulcer]	[vowel]	0.839	0.000	31.000	35.000	0.507	0.609	[ulcer]	0.743	[ulcer]	[vowel]	0.839	0.000	31.000	35.000	1.000	2.000	29.000
i112_2_an_NA_ulcer	i112_2_an_NA_ulcer	(#\d{1,3}) 2 11123	eeg_2	eeg_2_a	112	31120	11123	12	an	NA	ulcer	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending an ulcer in their neighborhood.	i112_2_an	norm_4	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.131	0.137	[party]	0.233	[event]	[vowel]	0.323	1.000	31.000	60.000	0.131	0.137	[party]	0.233	[event]	[vowel]	0.323	1.000	31.000	60.000	1.000	31.000	0.000
i112_2_a__NA_crowd	i112_2_a__NA_crowd	(#\d{1,3}) 2 11126	eeg_2	eeg_2_b	112	31120	11126	12	a	NA	crowd	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending a crowd in their neighborhood.	i112_2_a_	norm_4	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending a	0.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.488	0.694	[party]	0.744	[party]	[consonant]	0.903	0.000	31.000	39.000	0.488	0.694	[party]	0.744	[party]	[consonant]	0.903	0.000	31.000	39.000	1.000	31.000	0.000
i112_2_an_outrageous_party	i112_2_an_outrageous_party	(#\d{1,3}) 1 \d{1,3} 2 11127	eeg_2	eeg_2_c	112	31120	11127	13	an	outrageous	party	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending an outrageous party in their neighborhood.	i112_2_an	norm_4	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending an	0.000	0.000	0.968	0.000	0.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i112_2_a__NA_party	i112_2_a__NA_party	(#\d{1,3}) 2 11122	eeg_2	eeg_2_d	112	31120	11122	12	a	NA	party	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending a party in their neighborhood.	i112_2_a_	norm_4	For New Year's Eve this year the couple decided to spend the night at home with their family. For the first time in years they would not be attending a	0.871	0.000	0.968	0.000	0.968	0.903	0.935	0.903	0.935	0.488	0.694	[party]	0.744	[party]	[consonant]	0.903	0.000	31.000	39.000	0.488	0.694	[party]	0.744	[party]	[consonant]	0.903	0.000	31.000	39.000	1.000	31.000	0.000
i113_2_an_NA_elevator	i113_2_an_NA_elevator	(#\d{1,3}) 2 11131	eeg_2	eeg_2_a	113	31130	11131	8	an	NA	elevator	Damon was slightly claustrophobic. He preferred climbing stairs over riding in an elevator when possible.	i113_2_an	norm_4	Damon was slightly claustrophobic. He preferred climbing stairs over riding in an	0.806	0.000	0.806	0.161	0.968	0.968	0.968	0.968	0.968	0.794	0.794	[elevator]	0.968	[elevator]	[vowel]	0.968	0.000	31.000	31.000	0.794	0.794	[elevator]	0.968	[elevator]	[vowel]	0.968	0.000	31.000	31.000	1.000	1.000	30.000
i113_2_a__NA_wheelchair	i113_2_a__NA_wheelchair	(#\d{1,3}) 2 11134	eeg_2	eeg_2_b	113	31130	11134	8	a	NA	wheelchair	Damon was slightly claustrophobic. He preferred climbing stairs over riding in a wheelchair when possible.	i113_2_a_	norm_4	Damon was slightly claustrophobic. He preferred climbing stairs over riding in a	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.224	0.087	[elevator]	0.450	[small]	[consonant]	0.188	0.000	32.000	60.000	0.224	0.087	[elevator]	0.450	[small]	[consonant]	0.188	0.000	32.000	60.000	1.000	1.000	30.000
i113_2_an_NA_oven	i113_2_an_NA_oven	(#\d{1,3}) 2 11135	eeg_2	eeg_2_c	113	31130	11135	8	an	NA	oven	Damon was slightly claustrophobic. He preferred climbing stairs over riding in an oven when possible.	i113_2_an	norm_4	Damon was slightly claustrophobic. He preferred climbing stairs over riding in an	0.806	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.794	0.794	[elevator]	0.968	[elevator]	[vowel]	0.968	0.000	31.000	31.000	0.794	0.794	[elevator]	0.968	[elevator]	[vowel]	0.968	0.000	31.000	31.000	1.000	1.000	30.000
i113_2_a__boxy_elevator	i113_2_a__boxy_elevator	(#\d{1,3}) 1 \d{1,3} 2 11138	eeg_2	eeg_2_d	113	31130	11138	9	a	boxy	elevator	Damon was slightly claustrophobic. He preferred climbing stairs over riding in a boxy elevator when possible.	i113_2_a_	norm_4	Damon was slightly claustrophobic. He preferred climbing stairs over riding in a	0.032	0.000	0.806	0.161	0.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i114_2_a__NA_wheelchair	i114_2_a__NA_wheelchair	(#\d{1,3}) 2 11142	eeg_2	eeg_2_a	114	31140	11142	14	a	NA	wheelchair	The doctors would not allow Monica to walk so soon after her surgery. The only way for her to move from place to place was in a wheelchair accompanied by a nurse.	i114_2_a_	norm_4	The doctors would not allow Monica to walk so soon after her surgery. The only way for her to move from place to place was in a	1.000	0.000	1.000	0.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	[wheelchair]	1.000	[wheelchair]	[consonant]	1.000	1.000	30.000	30.000	1.000	1.000	[wheelchair]	1.000	[wheelchair]	[consonant]	1.000	1.000	30.000	30.000	1.000	31.000	0.000
